Have a non-directory at the top, so creating directory top_dir
Adding /cygdrive/c/depot/jenkinsci/BUILDING.TXT to top_dir
Adding /cygdrive/c/depot/jenkinsci/LICENSE.txt to top_dir
Adding /cygdrive/c/depot/jenkinsci/README.md to top_dir
Adding /cygdrive/c/depot/jenkinsci/assembly-src.xml to top_dir
Adding /cygdrive/c/depot/jenkinsci/changelog.html to top_dir
Creating filelist for cli
Creating filelist for core
Creating filelist for debian
Adding /cygdrive/c/depot/jenkinsci/dummy.keystore to top_dir
Creating filelist for ebuild
Creating filelist for ips
Adding /cygdrive/c/depot/jenkinsci/licenseCompleter.groovy to top_dir
Creating filelist for maven-plugin
Creating filelist for msi
Creating filelist for opensuse
Creating filelist for osx
Creating filelist for plugins
Adding /cygdrive/c/depot/jenkinsci/pom.xml to top_dir
Adding /cygdrive/c/depot/jenkinsci/rc.changelog.rb to top_dir
Creating filelist for rpm
Adding /cygdrive/c/depot/jenkinsci/show-pom-version.rb to top_dir
Creating filelist for test
Adding /cygdrive/c/depot/jenkinsci/todo.txt to top_dir
Adding /cygdrive/c/depot/jenkinsci/translation-tool.pl to top_dir
46	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/FileParameterDefinition.java
169	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/FileParameterValue.java
590	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Fingerprint.java
72	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/FingerprintCleanupThread.java
49	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/FingerprintMap.java
17	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/FreeStyleBuild.java
28	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/FreeStyleProject.java
77	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/FullDuplexHttpChannel.java
143	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/HealthReport.java
4	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/HealthReportingAction.java
145	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Hudson.java
12	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/InvisibleAction.java
37	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Item.java
15	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/ItemGroup.java
152	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/ItemGroupMixIn.java
69	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Items.java
16	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/ItemVisitor.java
106	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/JDK.java
770	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Job.java
28	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/JobParameterDefinition.java
17	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/JobParameterValue.java
59	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/JobProperty.java
42	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/JobPropertyDescriptor.java
8	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Jobs.java
330	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Label.java
13	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/LabelFinder.java
8	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/labels/LabelAssignmentAction.java
200	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/labels/LabelAtom.java
18	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/labelsore/src/main/java/hudson/model/MyView.java
167	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/MyViewsProperty.java
202	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Node.java
10	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/NoFingerprintMatch.java
32	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/OneOffExecutor.java
29	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/OverallLoadStatistics.java
29	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/PageDecorator.java
73	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/ParameterDefinition.java
97	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/ParametersAction.java
129	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/ParametersDefinitionProperty.java
84	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/ParameterValue.java
54	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/PasswordParameterDefinition.java
38	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/PasswordParameterValue.java
24	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/PeriodicWork.java
80	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/PermalinkProjectAction.java
5	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/PersistenceRoot.java
